Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2023.011937962862,F001,5.695,1.8176331193287953,1.0398212500720743,0.08718875815935558,0.47911599686088496,49.412237999975375,12.056257649841292,17.602518079636766,4.003260225255328,86.21384028904015,-0.005572750467216119,-0.003710558607678907,-0.0017603659231971854,1.0000657697861004,1.0019520837456226,0.9990875662830087,0.9917088153699992,3.971259045916737,20.28011441216807,16.12530777407607,25.737098656175466,8.00101392772999,15.353641636857121,24.42565294555874,18.891173437508744,28.463642975541696,5.692651312006775,14.326131025710204,26.429960855936628,22.060527887654658,30.858421610771654,10.81650284594917,21.01668851600922,24.297819739794676,18.524365455413268,28.329887553571123,8.566511706431603,19.002746008430545
2022.0123964964966,F003,5.656,4.1264047744426,2.4296088804162537,0.21493954889498693,0.5547507516296363,37.494142573229496,11.339500400435924,8.330443413114939,0.9956477763018018,73.93042715699671,1.0034776472966598,1.004274324492396,-0.003048941221675794,-0.006887950028482432,0.0020092618113738132,0.9998499041927558,0.9973657227903022,1.9781579083514438,20.7477283475336,14.855478960190643,24.716693607780417,5.832125939364906,12.800271516853378,22.314017938550688,17.187506097806292,26.517306360172086,6.264401478942735,15.915837867460283,26.0042185211638,21.251256764458617,30.22342819179192,8.661195790291499,17.00743345147571,23.57469725864563,18.97151479914823,27.604570855565033,5.85446599164839,20.067818422127814
2022.0029861952676,F024,6.176,4.464441057333239,2.696291154475694,0.2497256619697905,0.9574747564724622,36.19971421104623,10.768134271620324,14.232099460256372,2.0162371931405163,80.80418496151187,1.0053272568754896,0.003863111160699371,0.0011715603727533962,0.9972816907982781,0.001529647524654862,0.9971182156161631,1.0055617058749025,5.997642973032141,22.344539754315143,16.85002498658472,27.215106147411984,3.116738671856294,15.21729611715756,23.69779693300117,19.67926056167718,27.909418114679095,4.824559078102004,11.530506009141368,25.219551828039474,21.26938111615865,30.203411559905966,13.46735064476568,17.30383380773774,25.41498985011382,20.181822100066174,30.66962494490351,5.800996548247132,21.391212314441162
2023.0003831623558,F002,5.575,2.2693247079540093,1.2294908151026307,0.10064978206887014,0.6395608818180678,20.422835085713682,12.229272192592308,19.20143934949417,3.9789488224473826,96.3352418713452,1.0013714712611994,-0.00022684249344987674,0.992375894642627,0.9983712005198223,0.008498604696873762,1.002445139847161,-0.006473385641138081,7.020441584092554,22.0785257256725,15.668979336083565,27.672261731641104,5.392048073283436,13.442718217094427,24.407755663247322,20.537441935008008,29.11521311576814,6.386630728319339,17.51476774936656,26.734226265603564,21.35854420782674,31.284455490012736,5.7738425693628,14.936047645853701,23.806527560233732,19.331419364340793,28.243811458361282,6.739605837193688,16.986544266754937
2022.0110490704908,F024,6.176,4.453962828840026,2.6947951696830605,0.2512050615364881,0.9553835046250028,36.34391785683419,10.772336265850393,14.163197496476414,2.0010784961175907,80.76982691832045,0.9906693084812713,-0.0012857459972869293,0.003192216729753842,1.0020832400800812,0.005552022391032355,0.9998258686016172,0.989541631668371,6.013492308200426,22.35371736976734,16.85179299500926,27.215187637467025,3.187133323525261,15.215392719917253,23.71610819547019,19.672324545280794,27.900163227315556,4.824555104464228,11.496415249123904,25.22650893755859,21.247261708456392,30.19417757354484,13.406267619325684,17.283787478112565,25.417588556191337,20.188902428176398,30.635866791286915,5.82146930517976,21.381468962052523
2021.013995920763,F016,6.091,3.5032716934330965,2.134414377707139,0.2058811622682098,0.9031706274659519,51.880672390781456,10.327032568487338,14.957973682704798,3.0228051295805165,76.44570002847706,0.9951312269288327,-0.0005318138483706153,0.9956493912017204,1.0023244270679301,-0.005338936013652715,1.0006670551600334,1.0001566434041773,5.003925726118961,20.2732195543201,15.432597405887252,24.82348510708269,4.213039737082481,11.625102916890983,24.183587612707708,19.584782026541916,27.56018960774142,6.025938092897337,16.48123535030851,25.18837092692891,19.48084893076875,29.212044157472636,7.817383557978912,20.95471468836351,23.408816051949778,20.03739881000496,27.20244567641763,5.085244447869613,21.178577672145813
2022.0094302737396,F009,5.734,3.13813021789168,1.8255264435087928,0.1623428470862688,0.48488998752419793,39.87423607228445,11.252319209946155,11.732259147033758,1.9986713287821276,89.64592146824883,1.0028438801010446,-0.0004977542810742371,0.0016908769376316015,0.9970711345256813,1.0040072521028882,1.0014312707610555,1.0066444361792493,1.0120702340913412,21.307050371348986,16.864786277127042,24.930579687551646,2.7219825704196365,13.056877217547331,22.935094555132665,17.597212222775607,27.962285276274784,7.704004629693754,16.850916199151637,27.351836301525285,23.2020754476426,31.38780690235541,10.003217173753459,21.01427774462618,23.14192234126801,18.131958993932983,27.447751632965723,6.078428923886041,19.017271655706427
2020.9921672525868,F020,5.276,2.7314491153926945,1.493881680527435,0.131685076967725,0.6550633263110806,42.03448566341529,11.356157120345236,19.254475606432024,3.980180710900059,94.87831349503615,1.0001067563884312,-0.0003722851041838285,0.9976201389617821,0.0023623126280107715,1.0044939931434458,0.9953729189489409,0.00020543534388352448,7.984206692157625,20.93518837371835,15.43065404691356,26.436525340276752,8.46831360456754,17.41575241398464,23.493716376863503,18.607654110311458,28.5231584836829,7.122773632973628,15.852759734858319,24.340466665094613,20.36507604367177,28.931583082779298,6.478347121325292,18.579409623912976,23.92256642285328,19.635201432093904,27.36715420192721,9.765062636159724,16.49682986327926
2021.0016750083846,F016,5.104,3.164068678075428,1.72631302392876,0.1719767410466273,0.4471788885189362,36.685828036928115,10.000852036500438,10.134654755693619,3.9954729084017213,90.09918947693451,0.9864330003133909,-0.0008930274453902475,-0.001206394281665371,0.9990826290470467,1.001586175550839,0.9964160994445698,-0.0016293032423236097,4.994429153005449,21.731781714288,17.459134422244393,26.509311548783476,6.077443145411025,13.50602453649778,23.379585658509654,18.10305596057225,28.553943139054898,9.186322661076396,13.113754686980489,28.630990864866554,22.969286010331906,32.58858121403006,13.211803970997462,13.778416979827451,24.42227849285682,19.027421903121173,27.470716316786262,6.6583179718941405,16.29713124581014
2021.0036563796646,F008,5.541,2.5659658891422477,1.4968244697229085,0.13124656652578726,0.581295804992893,23.734260911352727,11.405308488383895,11.91439409588588,4.016631567634404,91.29721747920712,0.006258894968294857,0.0011991768294744637,-0.003453355221460948,0.985541951140452,1.0056978541814412,0.9911434959822673,-0.009008684276963951,1.9995414452587832,21.427461174251548,16.114391377630753,25.836627106709354,7.156408939474715,17.381766210488177,23.977799669066783,17.891167886190882,28.587617804134386,9.21450983101828,16.557147078009223,25.23571067313651,20.565094264957448,27.75779506909121,9.18376153383101,16.728323461678098,22.757178199277828,17.213232210132052,26.753439179629392,6.521260254730473,18.652584686907975
2021.9849456117327,F007,5.63,1.9797891827255232,1.0451221726484938,0.10525023321824607,0.6529000741303986,27.001177900243526,9.934122056805757,12.463312073694869,1.0043001370559335,78.75568724643614,1.000688202292508,0.003577884365741158,0.9992644005342572,-0.0024420813904209595,0.0009471410115331984,1.0022632433405916,0.0021922200955103556,7.963848408049927,21.495663934379117,16.843366570717702,25.65463801548522,6.721798294495907,16.063400643754367,24.134152635159058,19.55263675250432,28.451008635763134,8.821518109723561,18.89602234590695,26.764288011794786,21.810418722173463,31.990562999909578,7.515907186763325,13.98255981994349,22.490064405351756,17.5455669360546,25.77214414687858,3.6798096348510865,21.74151739803856
2023.0039046592337,F022,4.6,3.7877124947116236,2.182099452583459,0.19330517753838225,0.4739647480932894,47.407922891171125,11.354987464004651,18.25678176794921,3.9904081683911663,88.42770024146013,0.9958751392308163,0.9941560567688287,0.008620179172356666,1.0054362843662077,1.0010095556296623,0.9951419851757208,0.003205411536532973,2.973499065993421,20.27736667038869,15.43264381125224,23.567139733556935,5.150613735340176,16.98055296375816,22.681811390071022,17.251417516898325,26.46621090945621,5.996756832595679,17.809434028648106,24.17539734601438,19.779378751685098,28.233271664459973,10.16950492668515,15.96079802732462,23.88945005106624,18.98213175101868,28.316996069514182,6.175254505224076,10.817386044744435
2023.0189092509986,F007,5.128,3.0409891563895313,1.8510808954995754,0.15970914477014528,0.9553849254613151,33.49026024842627,11.53374992095953,10.444597782901107,2.9921646471390124,84.37637630038134,1.0050105973140957,0.9950091692442897,0.006319250239965876,0.9915265332723551,0.0006105674956792193,0.0005312822063068551,0.9913633738350123,4.9744060217045645,20.88832481359209,15.531520391241143,24.94542642739626,5.294607863108068,14.744220440498506,25.199387200074458,20.870222999624193,27.88050661893996,7.04284852756541,15.877543932415424,26.36764359790222,22.671442966052094,29.678267720960413,9.123739563507062,15.939023032547057,23.016448880420548,18.60684910733434,25.815320919666263,3.734567812936892,17.211400644209142
2021.00532369428,F008,5.541,2.576584293639096,1.4970602109458468,0.13115355090463363,0.579341891506603,23.710202675268995,11.393124558688784,11.984690996958204,3.9936001530043006,91.15499925220931,-0.0034120921347309107,-0.008305755593991113,0.0016172886550675748,1.000567773735734,0.9898361209080792,1.0014867607601683,0.005499440929763253,2.0174368411879797,21.425823884885585,16.094195947423604,25.82823785550863,7.168534773000291,17.35643309236271,23.98160015092537,17.906471296177422,28.595222330928273,9.209658634434172,16.59335839628257,25.224721291104814,20.55590877742037,27.77066576592923,9.182424226194282,16.677010132073377,22.756836763642312,17.205169238999634,26.71903067764905,6.551979088188675,18.650149693505107
2022.0122574738118,F018,5.68,3.851019211495086,2.260761385664156,0.22060486562100715,0.6808675040987016,35.27404172600594,10.19580532043122,14.305214349812823,4.004130087677762,87.78635193107417,-0.003467045504128723,0.00411553380251107,0.9998845964530194,0.007987044936723224,0.9995951136135647,1.0024139703215305,1.003711570629525,3.005598965094652,22.243903297894633,17.47183279740003,26.72918147399911,4.680855191124478,13.828968277430327,25.956754105193387,21.907221497960723,30.118964242460496,5.82847423339492,17.534677655207055,26.365952345194543,21.808159693177082,30.27424212775195,4.572281123687261,18.081990625433036,25.012702313789127,20.91808251812672,29.38287617478321,5.837653604960654,17.74845005043833
2023.0015216863096,F024,5.567,2.935183044090772,1.7338599389322908,0.1597205186915718,0.1477104457692768,49.067210705743285,10.866172311963327,27.098110294055,2.015301494286308,80.47617814778063,1.0018046642835734,1.001189077869181,0.0038516165460926737,-0.0038322074499694413,-0.0033653105140510255,0.9951748196257117,1.00548869681693,6.013944329836496,22.283087313461312,18.11167717666725,27.120332895219434,1.8019359351748119,14.678075107462526,25.3073085176812,20.344170285219597,29.98557727780653,8.793463845292969,16.329424508774302,26.83184491839153,21.534121732320997,31.600780115499568,9.836521172101088,14.300451737199516,24.535525105775694,20.12152855963425,28.385104544063164,2.7477287448315053,16.701692744498416
2021.9993908892895,F011,5.67,2.8402278072557707,1.6544339731413065,0.16758608019136753,0.4420535956081992,52.24612315348841,9.850862258574264,15.413180827105137,3.012033844905651,88.47050684535941,0.008969311336109896,0.0024001059332286103,1.0051554211419287,1.0827743588857587e-05,0.9940250468790919,0.9997388603454019,1.0028285323855277,1.958019334298991,21.854827303043496,17.12678633190908,26.694158422377527,2.879201495718884,17.5681725203376,25.03864073033544,19.671296795511026,29.135738990455973,6.598151776898838,13.715599374902755,25.663644751461025,19.41640335035694,30.42184990041388,7.336759696143964,17.23163708212163,24.39459818231516,18.56436985663092,27.767863819372067,8.409795996301584,15.645731738709781
2021.0031718356095,F012,5.503,4.27081216830948,2.3777701058608076,0.20346399381400387,0.6034942332046822,35.68509494807644,11.641575514585472,11.119733797883015,2.005214234017929,84.38400233564191,0.008176386537295873,-0.006790357771372183,-0.003785995857858379,0.9934299556744977,1.00722171741478,1.00669376336273,0.003168608749836537,1.966145218838575,21.831439968005633,16.025402857568672,25.97236161001395,6.829868685359626,15.51714379171888,22.726163921222057,18.78574397290329,27.093606244016538,5.307056443706908,15.244323906177822,25.7059003256024,21.103576686643454,31.0117199124015,6.233143660599296,17.94799815019263,23.13492718169167,17.465065831549964,26.135323582915063,5.5652449790209415,18.272152594728947
2021.9932130548461,F026,5.625,2.937898743441234,1.6978674025059666,0.16647999681839537,0.6675413796680839,48.54522963377503,10.248385650587899,14.778127672570177,3.984773416851336,92.3578898813271,1.001811507442811,1.0084788046829434,0.9996466898801244,1.0081985026408293,0.002539189531969406,1.0068702336770834,0.002524100413868108,6.015134482193395,22.17239029967575,17.540532406530716,25.043587693049357,7.126234370010631,15.726294373236685,21.340204144977317,16.078671188502483,24.588638844774714,7.363477281801632,15.828388748282169,25.37030708428222,20.6167054433874,30.442749309398128,7.114557279381668,15.098396363837162,24.365970006732656,19.380807504180673,29.438236842381542,5.9416168162827985,18.148158307529904
2022.9919822558475,F019,6.14,3.4461105894736392,1.8774810939192297,0.18631058868487854,0.44722272567126037,49.853375737903455,10.118048127393548,7.656999273052236,0.9848158642254837,80.87014314757371,1.0023285746077293,0.9971078554804902,-0.008312573519985768,0.9995801439973668,-0.0001502293513628977,1.0039567650268317,0.004209762564935526,7.936591153250507,21.86205369140277,16.227301902739903,25.225959612441134,8.500885260611387,12.74476942743356,24.116604505848763,17.676841380860093,28.47782171325423,5.526852046273608,16.939477268142266,25.759427783458822,20.317954650840438,30.406038471546196,9.174143181073697,18.070299514964283,24.790585775474053,19.079577187759647,29.353627916666085,1.0060768206104604,19.311433914807576
2022.0105345168595,F014,4.84,2.4690322018763395,1.529513778971324,0.16044051126694,0.6525442433609324,41.21182424434666,9.575733684873429,20.320897607564728,3.0060974266439153,90.46527006338249,1.0039859893576288,0.0007990059580734042,0.005124085014950121,0.00023492070916826497,0.9971556497988983,1.001352526904873,-0.00881609946752112,2.027945868086145,22.334859203424337,16.373562675289687,26.655117579638922,2.6616596572131717,15.368614293693755,25.089931776606765,20.405891956124123,29.053225170252595,3.646584477123582,19.307948959897935,26.01413409877382,20.28585144252807,31.212125503411695,2.6712030771224313,15.061275757876253,24.305356574661115,19.879940924757353,28.47856923750051,4.528279248303989,18.478002459892643
2023.0114166560218,F007,5.128,3.0316359119706533,1.846371521599125,0.16001773160905874,0.9522560164196934,33.50106729679238,11.534213754001112,10.44235985666134,2.984615320721184,84.3943044659626,0.993669829042551,1.0040584712626301,0.009421547477936281,1.006823391993084,0.0014915103034617483,-0.004028032800699374,0.9927238857762556,4.958392161631694,20.881631014086164,15.525577153951222,24.94508510120255,5.277701474174241,14.762307049591406,25.19540939620919,20.884452976818295,27.940774082101726,7.075240242099959,15.85902285765657,26.35373572153674,22.659382882209737,29.69673274541287,9.168476701324773,15.915814758510384,23.02123345779462,18.591897818151942,25.85660922897668,3.7311883285258403,17.184177763804197
2020.991754885401,F021,5.536,2.9713763920558365,1.8856175097471495,0.1613503682572502,0.2513615130863327,44.54090820513804,11.719760570521782,17.129726140547728,0.9974207723373992,72.47349402748237,0.003243931624593643,-0.004688320331635707,1.0003653721002213,1.0033327363436568,1.0049928730874258,1.002879925459127,0.9964323347687581,8.019245010708426,21.323191586190845,15.72521100683422,25.674826769822108,9.549803674809139,15.649588046116257,24.519189277868144,19.437956456684645,28.016614759935173,8.27717589298703,15.893293671889133,25.566431863903418,20.26909770217606,28.410689438688298,9.07509126866747,17.166424537516075,23.792516337398187,19.726159133929574,27.778114266284042,9.151681558963729,20.660798184629083
2022.0080528808562,F021,4.893,2.563667855132069,1.3534606860964704,0.11720559502677516,0.14895710144680877,27.28871743087426,11.520087670097102,19.161217263174414,2.0034777834130155,77.23724268550299,0.9963032053321531,-0.0025951328612782523,0.9903047706542877,-0.004411693146691742,-0.004164600756716282,-0.0006332809140038343,-0.0006292798116305491,5.979722625010799,23.13012264455317,17.783969994043183,27.368995458042907,1.7093845246463477,12.575123501555957,25.681194517555216,20.419254014960565,30.075964857780935,6.315988695485153,19.50037982512678,25.382085872506178,20.768601376992375,29.425252506176037,7.337320523341683,18.805775653059158,24.54603358189853,18.9159707860286,28.301040412695148,7.70020648819759,17.672390503823575
2021.9992765710872,F004,5.218,2.015912652491943,1.105368656579107,0.09438928356399365,0.5029852110427676,43.62248730961113,11.823849314185251,11.08576475672069,0.9869922744568428,83.58324394861921,0.0016038558403933545,0.0008510961534758078,0.0027780259187767265,-0.003261189903577657,0.9999756843127273,1.0022463555137802,1.0018814235633757,8.023935833872791,22.73157813380802,17.787164558498244,26.949358697790533,9.952896450888925,12.950177155938272,25.172642025957636,21.028834043901018,30.98227724492421,7.461058657051411,14.998886796735109,26.48243365419519,20.869632626646002,31.88291433919622,7.986670377247657,20.510683495398435,25.32895065991036,20.786237743677308,30.683421453501857,0.9608512656886856,18.566589685522185
2022.0028269022146,F001,5.197,3.7432050614154315,2.322918402174638,0.2120798874242029,0.6069135894954223,37.58212204218721,10.893307018717593,16.926707254385004,0.9882881560698763,91.9294545798153,0.9988544728159523,0.013573479129769313,-0.004124851788736377,0.0024936196851635057,0.004371583695028923,0.997463836443443,1.001573835613922,3.0732097766095983,20.766178271636093,15.949861383224974,26.404967888898145,5.011254360191895,11.207193783804803,23.537949184667543,18.523456467618143,28.962472763325543,4.664387456084453,12.572745176572305,25.022064457220047,20.535127900809893,30.2438297906034,9.618976990118766,17.545065403420598,24.688844032784395,21.081335950955328,28.997134065368726,11.350583109004878,15.590960686674768
2023.0038286058348,F004,6.228,2.5556345276012538,1.495612993099652,0.14028284902174645,0.514116710400909,40.43461672453411,10.700970275255628,9.152973446255563,1.9989237803814728,82.91214190096764,1.0025240856011894,0.0014303933246665465,0.9969735085504213,-0.0031445183091196056,-0.009749703485461652,0.9993069586875808,0.005414968456347114,2.9481264091918815,21.064294201631782,16.670539611872485,26.58066719285147,4.483019294034682,11.26850550826661,25.003719539038745,20.405438470853873,29.11782907046531,7.234663638637978,16.045241125518892,28.970857990275594,23.84853500068114,33.17616069073444,7.742130373550508,15.902318720253888,25.390359986288804,20.829315561111567,29.33698593644041,6.597270979736665,20.308021738417867
2021.008272103035,F016,6.091,3.522731865397371,2.132664553373778,0.20617140419848648,0.907501274864755,51.86493806678085,10.338157754296224,14.971088175556485,3.005758948039943,76.40715455958974,1.0005947691595425,0.00763048643928599,1.0028587166387781,0.9893326618196647,-0.000289921376981168,1.0006578318055421,1.005567123320189,5.01586840779509,20.280059779610337,15.404655077910169,24.815513013289117,4.220398226689108,11.610829235699368,24.20056559416365,19.57086874589503,27.56426686463776,5.985311295746174,16.499224338901602,25.172716020611226,19.477681736916,29.225203791265898,7.838364078604845,20.984284588733644,23.391503651965973,20.02580959459092,27.163643088992202,5.055937686978427,21.179634351215363
2022.0006881411641,F005,5.241,2.215790845239081,1.1311562850518355,0.10655480256592445,0.5422763608721093,39.465569886685685,10.598299391161119,12.81085599513734,2.0121378496025284,94.02016142857515,0.9845242166999513,0.005727150822208498,0.001161387702967171,0.9997317560996306,-0.002161911741077329,1.000986976345629,-0.004228729091508966,5.958737983571279,21.575486554236598,16.832402392353583,25.52362565415314,5.661782959634053,12.844862087423198,24.256035076950365,18.64530013044046,28.615111102105647,5.7815879980486375,16.784976201282486,25.849540036516718,22.57826893872137,30.567377282638894,7.428541556294928,15.16791355293318,24.706629382152265,20.265001726898525,28.769375742944025,11.170073058757916,16.76310470327763
2023.0117312815705,F004,6.228,2.552685220065093,1.4971183020779584,0.13932433009332684,0.5125032835944989,40.49910254721225,10.688156545842043,9.31795469103363,2.0069413028740617,82.93277841561688,1.000900898826416,0.0017481097522123235,0.9977730334236509,-0.007457777263784547,-0.0006739672880409725,1.0019786276461546,0.0011564545606270417,3.0097388062188317,21.07511336370274,16.66708915250302,26.606767432163217,4.50577493596792,11.292144766641968,24.977138352061022,20.367730198984948,29.11649610740743,7.23415919306763,16.041417357150664,28.961080878566506,23.860738152342563,33.18698338731326,7.749557405724788,15.897252870041447,25.373013181617484,20.80583701628208,29.344333632486045,6.64552376027619,20.32512759879794
2023.002574036995,F016,6.269,3.0160783508619575,1.7183009848895494,0.16267883791878257,0.49540341525173476,30.287260342843318,10.579438855728576,23.91222350508422,3.0008422203141083,95.63853389395614,0.0032338828646207587,0.9953011532193348,-0.002963786157314,0.008143336177409585,-0.0025262018761217932,0.9976788363684098,0.9958902898542566,7.995281488582118,21.89286069052609,17.35682300337547,26.654130245727394,8.141698105460204,15.162705570759465,25.13113126612165,21.03600927775664,29.089985935551656,7.333892678659029,18.82481881490832,27.078168197590767,22.590611795274608,31.88971965350247,9.221906524280381,16.234586785572994,23.778094703081308,19.14803485970087,27.37531928145111,7.462722880036756,17.627911851176666
2023.0051926526714,F016,6.269,3.0155906152701193,1.7220717854290144,0.16325479804540977,0.4955802866625907,30.133426992569024,10.592343708757582,23.96096433623075,2.9914676970908944,95.70770801502172,0.0022456955766954243,1.0050340084190643,0.0005741193423167197,0.0008907117605833324,0.0006930776397375464,0.9946166954127263,0.99908750651529,8.002961614174056,21.90124397178064,17.344846723058094,26.677226699928575,8.16156767985688,15.183818580952483,25.150858134862187,21.062215007411492,29.105290208383458,7.303139192546006,18.78832168977144,27.08121372605414,22.62929844619713,31.898511752327067,9.17538456849274,16.271832334978598,23.788291062214892,19.114415461384223,27.368681654995143,7.501863680228915,17.598887610624836
2022.993068003452,F015,6.52,3.655817027518365,2.1149080315530355,0.18331125608928894,0.4583550311677564,44.23535821614896,11.521327835412634,21.694803873223645,2.9877548015012585,90.22853191305167,0.9994833770795463,-0.00711627683600986,-0.0018681616592096867,-0.004560556827555688,1.009687388469942,1.0065114375029696,1.0015598254839004,6.979195448601565,22.499153409670978,17.523665454596262,27.211068169068458,3.6666822900512788,11.465828511518659,25.369712261950358,20.764283732675775,28.60551654417462,7.199479511468094,17.509174358562404,26.109890451759945,21.074212590844574,30.254567301997348,9.049508290733444,14.23597232731714,25.566603075127663,21.634187053643046,29.864405611805406,2.7506933290510114,21.617109404104344
2021.0179581046386,F002,6.706,2.7307397576831276,1.6058404007584512,0.1643830087517859,0.4518052403021889,46.49977446945779,9.681189183562967,18.45917155336466,3.9941584176970326,91.25700968814601,1.0082699278068499,0.007604426885829555,-0.005060826902908277,0.9964800700097692,-0.001631273879770199,1.009975856838023,0.9834768844798994,7.017811837309335,21.291991509516066,15.9182145874357,24.878644213806403,6.514417779450364,14.152077475313034,24.744230722279106,17.440723399845055,27.209524240525305,8.495405663788462,15.61390153518921,26.2059326139203,22.891393892503576,31.091563602561656,4.955042066610057,13.795327397404563,23.4597343367038,17.68052795076837,28.27312056644518,6.717209857064067,20.232402544691524
2023.0039085214898,F019,6.14,3.437731926536837,1.8809574069943202,0.18555748884045398,0.44686875748585475,49.956368066086085,10.110542856430635,7.717617142553014,1.0046873749347638,80.79278078084238,1.0015680753676588,1.0009500589525246,-0.0015172992724068043,0.9904806202897981,0.0014690569129253619,1.0017930691919148,0.01168806954659531,7.966948679753371,21.84472843440979,16.24253120477247,25.236821880933906,8.501293260610893,12.768451591960188,24.13245026617232,17.668684009102396,28.46643127094291,5.481849022328597,16.984872818880433,25.741410825101784,20.326369467331126,30.40938945627062,9.160709419274074,18.054096386354402,24.77791734729199,19.123311070341384,29.362114941516896,1.0312622109811336,19.293583190981884
2023.0059314983553,F013,6.06,4.7952127502386634,2.720967956459765,0.2406737946505494,0.4007611131845303,29.55599441461687,11.244504063971995,13.318178544773193,1.0038490962548838,75.56207629720154,1.0022041231465628,0.9874109910895225,0.0015493706726321332,0.9944605649735502,1.0100455448171024,-0.005305989141672826,1.0027455636610743,4.0283339860705425,22.770954284598847,17.27611482648165,27.271448890865056,8.1090433667738,13.91822521570463,24.32714222566097,19.354341651927058,29.449880118708005,7.555528682057647,13.331380596997986,26.744177217027506,22.446047483427723,30.254269581341283,7.593459042735636,12.737169327750044,24.177700634685156,19.539110367479473,28.226438035352587,7.45588536614405,17.414850619179532
2020.9866213380933,F003,5.776,3.4493003766541634,1.9537634510118058,0.16083884254564515,0.7109581635268294,40.98208278067604,12.103072153109416,14.210546707051302,3.97598884240846,89.9214697235698,1.0052600621492296,-0.001617461390680739,-0.0008125862262240338,0.00512055616846641,0.9972301210361102,0.9969013675302956,0.9971124360712958,1.9906609661023005,22.62511192776814,18.63105595054332,26.405908478356345,4.826605275040986,19.54195208377141,22.57955138845007,17.19877566709242,25.515727736833675,9.420456668141425,15.32920390175892,26.161150627230608,21.904142243004724,30.451174762169117,7.866625040283907,15.739809748846676,24.75943062611785,20.141891167289554,29.416949775467806,6.304340785939571,17.944801816074456
2020.993155857899,F006,5.961,2.015255133867227,1.14401894733132,0.11238566600641423,0.6031058304181892,51.3509717642815,10.088766485794606,11.88708047658692,2.9910162402483422,91.64051137757686,1.00182601868348,0.0031063624625096795,-0.006449046939377714,1.0112444410256798,0.009138706743835412,0.0020403235819697013,1.0093425764339066,3.9679907978743865,21.495492629424117,17.307328570603424,26.309793162123892,5.795318134282293,14.128750900628935,22.20871639907544,16.995177536854133,26.14002791641965,7.548926233802025,15.69057984751735,26.033794693818404,20.64791648152152,31.28625598609323,6.916549676578083,14.484585257340292,24.000693967556433,17.770487095360433,28.888528470435798,4.553847596821212,18.108988050858425
2021.0102980807474,F016,5.104,3.1759813288318393,1.7247453521737148,0.17135860342302225,0.44623282375481366,36.6199070015469,10.020235786869216,10.119931137780464,4.013772843131927,90.03612804426362,0.9954775817591538,-0.0011259033800131784,0.004512547130759478,1.0036598142570345,1.0000268066663216,1.0053746128104786,-0.0016841097858781903,5.036396231883721,21.735462652887794,17.460447173878837,26.505728129587165,6.066685980802427,13.52888651594343,23.368180310664687,18.123354708121095,28.547133747561617,9.150887862656313,13.131923169555865,28.637199771130216,22.95749816749582,32.59581133085741,13.220082717865193,13.787093537916853,24.409843963618407,19.015563194583034,27.472957333124686,6.6595077654778905,16.290643235559532
2023.0023866764952,F015,6.52,3.6649003838386904,2.1243089796655252,0.18262932267410625,0.45408758256626747,44.199495003490384,11.510518255802861,21.609876432064663,3.00090577798839,90.21504742317926,0.9877205305179212,0.0033963982150931457,-0.012495660469870624,-0.0004637392787245206,1.0089736310496187,0.9951392575812715,1.000642363764251,6.998463250223183,22.478530060752746,17.49460940749372,27.208093210532986,3.677040330680745,11.441026018095938,25.378629710170053,20.775574662958288,28.61588120939387,7.195394921775058,17.524014233406167,26.113671458014775,21.065934974117116,30.270752362110855,9.021530686654339,14.22941238286986,25.568572416870975,21.653972805669653,29.865342885268795,2.699097618130034,21.66272323741765
2022.9840790710514,F022,4.6,3.779064240809026,2.1869064965104443,0.19303890358749462,0.476082226852818,47.41008906536009,11.363888932208674,18.317270514695977,3.9837973274217444,88.64943118885351,0.9975972186939824,0.9959622418145214,-0.0020365138496140625,0.9978236527120485,1.0037780135624954,0.9995017276915749,-0.0023612058238718886,3.0435319820282962,20.2906236089688,15.441736335723753,23.59042433867817,5.14567946462334,16.995924871088135,22.691113093356353,17.28593648358803,26.497479852850418,5.991341470285922,17.816144810173597,24.187358698726182,19.790717266551194,28.251175246645943,10.174635087320622,15.98933470041866,23.88382054213804,18.98708803250945,28.33361960738101,6.1493131164904735,10.794932802073365
2021.0086376398947,F011,6.202,2.986132119107021,1.6686942664263322,0.18046750942100193,0.7689160543092917,26.697597751371493,9.238402565165385,10.163564974026013,1.0269374447156916,65.02240778380364,0.003832122375589365,-0.006203636574247101,-0.002829617697483189,0.9951808730470024,1.0015465979994034,1.0007852111886342,1.008007731763779,1.0278711734813315,21.302897617522103,16.650430035037463,24.636960591849313,6.335169300198041,14.64117919911287,25.111461139639793,20.921551477104863,30.552515930871913,2.652632840707561,13.750073559449815,24.710952874424173,19.99564693555232,29.767558418518757,4.250121082533072,18.797124602815444,23.524812013605445,18.8387221946086,27.86205252436865,4.808621888123473,20.934614417666037
