Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2023.0024052137874,F001,5.695,1.8146876725150398,1.047227679601655,0.08831028995048382,0.48047889533714117,49.4827570255417,12.082079801419487,17.54502739408755,3.9971126111838737,86.33581521922483,-6.872525616496808e-05,-0.005194173465152322,0.008001108562323021,1.0003522768553001,0.99496544828725,0.9961736062968813,0.9934279368963662,3.9973328107390316,20.27731201474371,16.136493647305524,25.713363950235056,8.000964345293202,15.412312364656692,24.42091325500139,18.906910371403434,28.458397846506582,5.632300135135538,14.318637567684455,26.436888959432302,22.039726432966823,30.8563175810995,10.809530412508396,21.031071289410512,24.307945306510177,18.54766085697907,28.345728108775717,8.608004614414272,19.008770925806726
2022.0052517511847,F003,5.656,4.12415850036916,2.4387713996546783,0.21447158124386037,0.5534702854308734,37.55430071896087,11.327869129718637,8.32864864391126,1.0041558889141053,73.8398189729199,1.0035335787839323,1.0018857756640238,-0.00042566940996440964,-0.005422462052915638,-0.005245436285972366,1.0039029475251617,0.9961483227991406,1.9772291594022453,20.763335059687897,14.833239082532703,24.72420068844705,5.766302960362857,12.82355829977325,22.294789031375235,17.179981729699175,26.521175138249475,6.305095510164961,15.909298218529472,25.982171810536077,21.26346503750641,30.208222236637962,8.650032577288314,16.994691857476138,23.593530178127764,18.980675662894846,27.60682346397134,5.8885829219056935,20.084310690987504
2021.9878777720066,F024,6.176,4.470618197641753,2.6958492173912774,0.24983390645405226,0.956118859543576,36.12993909961216,10.785527206260424,14.2059657721498,1.972443944290022,80.8541112958735,0.9947873456556499,0.0002868433463952311,0.000597943353858526,0.9962124174336677,0.0055631655554985275,1.0027995525487143,1.006318795991023,5.998063722913263,22.357972893715733,16.83905435775222,27.206980937958633,3.130384897918999,15.217795773478286,23.71427250325963,19.654614860376242,27.897956152680155,4.8173692404006205,11.530581457037343,25.2149332895026,21.265685668680202,30.210721558674425,13.396371414230213,17.298122242773225,25.42442621570257,20.23537520070194,30.655349175153933,5.807608389988534,21.425456550013703
2022.997340622523,F002,5.575,2.2612638796142743,1.235623682898728,0.10115405385826116,0.6397543097000735,20.417399504285687,12.22062095577234,19.318417685835346,3.986777837208601,96.24591819976801,0.9999391416873984,-0.006187817296695579,1.0016674550350377,1.0020003787263723,-0.002076528871664785,1.000408474985468,0.00407281533290546,6.963483529697758,22.08239606155936,15.686306074217393,27.64325032478797,5.416017754821687,13.46090266776416,24.40661495046029,20.54845254970512,29.099834829674705,6.462035360721175,17.544760508119435,26.75978770291868,21.35400168077593,31.277352741661474,5.842389201242867,14.93499035567069,23.809167598128496,19.342561208103433,28.25034167588623,6.754379686061178,17.00251681581298
2021.9960869218792,F024,6.176,4.451576256173963,2.6947902862268553,0.2507797049152161,0.9577675265270615,36.130018779769465,10.773761420072736,14.199775870758819,1.9966408089535619,80.82178611488276,0.9989389648918438,-0.00024319491746533072,0.01450332641560294,1.0027991974246135,-0.007135218095185438,0.996944936448762,1.0072098942983527,5.982611851034924,22.361466789220895,16.821271757510853,27.201701068938455,3.142351138943417,15.180159189290828,23.717703422320408,19.679114408116043,27.899275843362602,4.826836717212249,11.523394819444682,25.22550858086541,21.25815048305062,30.204331818142528,13.445050955251418,17.342357008842978,25.408257381934746,20.19661435018431,30.69342780013576,5.772594746279083,21.400486308201682
2020.994685109972,F016,6.091,3.5163003416205316,2.1207188911339436,0.20555489190538528,0.9058953953899415,51.954537234596145,10.336294150963568,14.925211030831331,2.9877407826119633,76.39200539396333,0.9938767721761158,-0.0003787288777375451,1.00388393861756,0.9968653233071987,0.0022350412169499312,0.9965566729415017,0.998683107541848,5.003391649214993,20.26443740312843,15.40353123351952,24.82048487305485,4.197405165771473,11.650143531267252,24.19585968812911,19.58218491278781,27.584321534400342,6.006461986599634,16.52682220504939,25.177812049781004,19.483973815760212,29.237627236837522,7.805579487500604,20.937752263381924,23.413442811557726,20.02914748359325,27.2205412018461,5.08490079217269,21.148855807085813
2021.997711063529,F009,5.734,3.143595703981844,1.8250991585004317,0.16288937085516741,0.4873973801871036,39.83468681063009,11.272427104666868,11.814373809156194,2.0081687081796646,89.8424812017437,0.9921263236013766,0.008538718768493315,-0.0032268513667810367,1.0049748578932403,1.0023335307738543,0.9978452803409579,0.9944146820602036,1.0083568510325511,21.3049784263228,16.85422195281333,24.934841402081464,2.705440671587714,13.068663020183386,22.923236734682845,17.59367769230723,27.942727917933183,7.647704061904386,16.868586589092363,27.379656296390056,23.215343106001868,31.39558417498614,9.986171077705896,20.957205160037642,23.137573542894255,18.125830541139212,27.48477898632313,6.040314717541389,19.005715247686904
2021.012436569353,F020,5.276,2.7348586078059354,1.5011204170250638,0.13235060725095507,0.6556594722390167,42.097550124409636,11.368616858641568,19.216323240943048,4.022837923904466,95.02751255507222,1.0034534327790048,0.0042476641534634225,1.0044209938003283,0.005831888394917845,0.9922913165417495,1.002174484532059,-0.0011654758434847385,8.009526650832163,20.93758419829252,15.443030729428306,26.4251808491438,8.526545475542937,17.446627897320067,23.495310272902476,18.616949224360024,28.528593733051114,7.171634337111466,15.839973355031741,24.337393621579153,20.35454476733281,28.94266814435683,6.4681976151362095,18.597653709509142,23.913474344831172,19.610799065075945,27.35288017918403,9.711383433112733,16.51636415306775
2020.9927970625754,F016,5.104,3.1740573201210593,1.7324341335585722,0.1721960951623483,0.4510920007238141,36.7254261223582,10.003655297390251,10.08897056839828,3.986546095177396,90.18958045461298,0.9982326034769616,5.436776639226767e-05,-0.0016508389257362916,1.0072365403062367,1.0011556701323638,0.9961702665885066,0.0004945782668499094,4.969866628844513,21.72945846577272,17.44226142479749,26.501583024304804,6.065042225973397,13.51134849676133,23.373319078053306,18.082650985996555,28.557176996064232,9.223726306361153,13.105245237313833,28.63229574123683,22.976179431398833,32.58036530686116,13.219406372791813,13.789952140579766,24.408643234871327,19.004231654920915,27.462339442235024,6.666356856509701,16.321387781028978
2021.0080552064614,F008,5.541,2.5735884961528,1.4992257374549016,0.13083034006057934,0.5823411503658593,23.586320949454404,11.411512982996639,11.890137623063875,3.990424093167523,91.18086648192858,-0.005148204448522595,0.001181781688979614,-0.0022344553984412056,1.0026673513708528,1.0037043971371484,1.0017533603484234,0.00038288352186711114,2.0195038070263904,21.41046674765006,16.116032022354805,25.85012986212625,7.209956313884837,17.37188374101491,23.987156407969557,17.90395705672442,28.587732150524094,9.24402750954738,16.59121986640468,25.230345973205274,20.584113640590928,27.778449234825825,9.182927701794211,16.695408481380223,22.752177023125896,17.20052929550464,26.739415658726447,6.489717343357594,18.656125099485898
2021.9860000346039,F007,5.63,2.0036137883899303,1.0433473212416258,0.10493964102193369,0.6562519125134655,26.766480983724456,9.946164973016389,12.52950788968673,1.0026922151198445,78.8121039869076,0.9995156427842616,0.0002100162540909353,1.0041454383980322,0.006869382972347382,0.0018854105187619205,0.9950235795371694,0.005495311159506626,7.981739282685453,21.48652577338005,16.83464408059783,25.65408391280472,6.746762569060775,16.081783307491197,24.12798868995499,19.567387723551555,28.436964000409464,8.76765937586604,18.9355915728895,26.764707457591722,21.80989962989744,32.00180271005871,7.554027021624212,13.943995856258518,22.48876491729494,17.551648381053443,25.743468376798923,3.6671337605072196,21.749768353758352
2022.9972140572547,F022,4.6,3.766377533947306,2.1953031781197136,0.19237987245880425,0.4793052593183231,47.47941206688057,11.35901282212018,18.34832985460691,4.018422175893386,88.53289964173428,1.0056807040140352,0.9990361243430744,0.0001418261020292082,0.9905239455638436,1.0031826593396103,0.9991821811493445,-0.0017511930701130105,3.014441727767781,20.2766004672336,15.449328085015178,23.560726581720445,5.186141845536602,16.960337922686083,22.681749162427256,17.267738479300217,26.455521394117035,5.978276620894847,17.789031254838886,24.186978454931285,19.78667316012085,28.244728036714207,10.131309284665411,15.932622930451105,23.88521721709373,18.987792789891582,28.327852013128403,6.159429198106982,10.786974834985516
2023.0013539593604,F007,5.128,3.0303596842926486,1.8402253355412719,0.15989257506108517,0.952192130190944,33.393704321837994,11.533145813995821,10.55394634747445,2.9860228608507597,84.30769300504002,0.9885142020909015,0.9948582882199668,0.0012709856530715427,0.998398286751197,-0.007071900483166768,0.0004394208979752948,1.0017064234567674,4.999757226909891,20.890311848884952,15.531974357447572,24.94509454890006,5.250704321574427,14.737595406458816,25.21290061680366,20.84835377560985,27.925866358246708,7.0222345064619205,15.864775442111952,26.35386976716304,22.639671650840942,29.714438659246458,9.116182832790685,15.925713238659922,23.035217659527284,18.626356823923157,25.84048462923073,3.7591555244291643,17.239072807453645
2021.0048768434087,F008,5.541,2.5642792581574945,1.4961410614151114,0.130879849645203,0.580880412863395,23.73828991812109,11.40975572817112,11.91263512326911,4.002847583182143,91.27271854763681,-0.007537073833386759,-0.00071752189926643,6.380672348131464e-05,0.9956317546403927,1.0016671185282422,1.0097990267852046,-0.004792191370215124,1.9685910326696403,21.43903355868462,16.115753445260815,25.829974296043034,7.191817539671203,17.36517558374074,23.974340541633218,17.91115625583381,28.58843462372776,9.267686389920462,16.550216468162056,25.23365784793042,20.56744778595643,27.766061284932096,9.199983622017152,16.71803587845507,22.745645566562576,17.206168334960534,26.750030628608226,6.508982429787256,18.66993081710919
2022.0059167665104,F018,5.68,3.841172588950762,2.254774654769692,0.22110471698431047,0.6779066416395833,35.43297998252924,10.202964829436025,14.41053511609714,4.02082549282083,87.94693244842668,-0.00464765697915075,-0.003544092576894429,1.0015356400273554,0.0006006974130969319,0.9984760066100403,0.9944803130306177,1.0021828315911965,2.9927844132704067,22.24615227028788,17.47317708307726,26.693443906092114,4.655314557917578,13.829805275467765,25.966966560415077,21.886532018409746,30.09899228109646,5.871426972932912,17.523654369193444,26.366041918065815,21.832744785674695,30.261852256604566,4.613205318342364,18.101638363806217,24.99528318511769,20.94224763516583,29.394317062819837,5.8516307813402495,17.748331619684617
2023.0065999366245,F024,5.567,2.921014469637702,1.7322980765058658,0.1597495274182459,0.14907428431505537,49.092221531009,10.851128920885913,27.146645032266754,1.9811130950492886,80.5067855106421,1.0073584981308794,0.9940607902769338,0.0019388810394199668,-0.0028791410222733633,-0.002431331688061069,1.0058991993511661,1.0000150681350213,6.008337548725098,22.303594786686986,18.141881981246094,27.1021587355183,1.8144713483158803,14.700051822327355,25.308375708621014,20.315411018055347,29.980751120183513,8.791937450208543,16.261617989478243,26.815348106685814,21.534505309359385,31.59635784584928,9.861701723459062,14.348173347016775,24.55660086478042,20.124289982881393,28.328795490045014,2.7282850954966453,16.720387565946414
